budget,graph_id,evidence_block,arm,T,active_dyad_windows,expected_cells,expected_coverage,matched,reasons,h_saturated,draws
0.4,nr_digg_reply__pwt,surrogate,R,34369.200000000004,85923,34370.86923999851,0.400019427161511,True,,,3
0.4,nr_digg_reply__pwt,surrogate,S,34369.200000000004,85923,34309.2490234375,0.39930227091043724,True,,,3
0.4,nr_digg_reply__pwt,surrogate,H,34369.200000000004,85923,34368.86288208288,0.3999960765113285,True,,False,3
0.4,nr_digg_reply__pwt,surrogate,B,34369.200000000004,85923,34369.200000000004,0.4000000000000001,True,,,3
0.4,dar_a0_r1,dar_a0,R,1985.2,4963,1980.028136272545,0.3989579158316633,True,,,3
0.4,dar_a0_r1,dar_a0,S,1985.2,4963,1987.3466796875,0.4004325367091477,True,,,3
0.4,dar_a0_r1,dar_a0,H,1985.2,4963,1986.877755511022,0.40033805269212613,True,,False,3
0.4,dar_a0_r1,dar_a0,B,1985.2,4963,1985.2000000000003,0.4000000000000001,True,,,3
0.4,dar_a08_r1,dar_a08,R,1993.2,4983,1988.0072945891784,0.39895791583166335,True,,,3
0.4,dar_a08_r1,dar_a08,S,1993.2,4983,1987.4521484375,0.39884650781406783,True,,,3
0.4,dar_a08_r1,dar_a08,H,1993.2,4983,1996.6653306613227,0.4006954305962919,True,,False,3
0.4,dar_a08_r1,dar_a08,B,1993.2,4983,1993.2000000000003,0.4000000000000001,True,,,3
0.4,dar_a0_r2,dar_a0,R,1978.0,4945,1972.8468937875753,0.39895791583166335,True,,,3
0.4,dar_a0_r2,dar_a0,S,1978.0,4945,1979.9609375,0.40039654954499493,True,,,3
0.4,dar_a0_r2,dar_a0,H,1978.0,4945,1977.211623246493,0.39984057092952335,True,,False,3
0.4,dar_a0_r2,dar_a0,B,1978.0,4945,1978.0,0.4,True,,,3
0.4,dar_a08_r2,dar_a08,R,1959.2,4898,1961.9436463288023,0.4005601564574933,True,,,3
0.4,dar_a08_r2,dar_a08,S,1959.2,4898,1960.39453125,0.4002438814311964,True,,,3
0.4,dar_a08_r2,dar_a08,H,1959.2,4898,1959.6248400415288,0.40008673745233336,True,,False,3
0.4,dar_a08_r2,dar_a08,B,1959.2,4898,1959.2,0.4,True,,,3
0.4,ad_memoryless_r1,ad_memoryless,R,4413.6,11034,4402.101643286574,0.39895791583166335,True,,,3
0.4,ad_memoryless_r1,ad_memoryless,S,4413.6,11034,4413.146484375,0.39995889834828713,True,,,3
0.4,ad_memoryless_r1,ad_memoryless,H,4413.6,11034,4405.554565130261,0.3992708505646421,True,,False,3
0.4,ad_memoryless_r1,ad_memoryless,B,4413.6,11034,4413.6,0.4,True,,,3
0.4,ad_memory_r1,ad_memory,R,2298.0,5745,2292.0132264529057,0.3989579158316633,True,,,3
0.4,ad_memory_r1,ad_memory,S,2298.0,5745,2298.07421875,0.4000129188424717,True,,,3
0.4,ad_memory_r1,ad_memory,H,2298.0,5745,2292.584729458918,0.39905739416169156,True,,False,3
0.4,ad_memory_r1,ad_memory,B,2298.0,5745,2298.0,0.4,True,,,3
0.4,ad_memoryless_r2,ad_memoryless,R,4248.8,10622,4237.730981963928,0.3989579158316633,True,,,3
0.4,ad_memoryless_r2,ad_memoryless,S,4248.8,10622,4246.5986328125,0.3997927539834777,True,,,3
0.4,ad_memoryless_r2,ad_memoryless,H,4248.8,10622,4242.361106212425,0.39939381530902135,True,,False,3
0.4,ad_memoryless_r2,ad_memoryless,B,4248.8,10622,4248.8,0.4,True,,,3
0.4,ad_memory_r2,ad_memory,R,2218.0,5545,2212.221643286573,0.3989579158316633,True,,,3
0.4,ad_memory_r2,ad_memory,S,2218.0,5545,2216.0380859375,0.399646183216862,True,,,3
0.4,ad_memory_r2,ad_memory,H,2218.0,5545,2218.8765210420843,0.40015807412841914,True,,False,3
0.4,ad_memory_r2,ad_memory,B,2218.0,5545,2218.0,0.4,True,,,3
0.5,sp_hospital,real,R,950.5,1901,943.9920720720721,0.4965765765765766,True,,,3
0.5,sp_hospital,real,S,950.5,1901,951.6083984375,0.5005830607246187,True,,,3
0.5,sp_hospital,real,H,950.5,1901,937.6162162162162,0.49322262820421686,True,,False,3
0.5,sp_hospital,real,B,950.5,1901,950.5,0.5,True,,,3
0.5,sp_highschool2013,real,R,5622.0,11244,5603.963527888783,0.49839590251590027,True,,,3
0.5,sp_highschool2013,real,S,5622.0,11244,5627.1826171875,0.5004609229088848,True,,,3
0.5,sp_highschool2013,real,H,5622.0,11244,5638.176732143862,0.5014386990522823,True,,False,3
0.5,sp_highschool2013,real,B,5622.0,11244,5622.0,0.5,True,,,3
0.5,copenhagen_bluetooth,real,R,72238.0,144476,72100.8273842885,0.4990505508478121,True,,,3
0.5,copenhagen_bluetooth,real,S,72238.0,144476,72231.349609375,0.4999539688901617,True,,,3
0.5,copenhagen_bluetooth,real,H,72238.0,144476,72181.72845754247,0.49961051287094377,True,,False,3
0.5,copenhagen_bluetooth,real,B,72238.0,144476,72238.0,0.5,True,,,3
0.5,sp_workplace,real,R,3110.0,6220,3126.7204301075267,0.5026881720430108,True,,,3
0.5,sp_workplace,real,S,3110.0,6220,3107.828125,0.49965082395498395,True,,,3
0.5,sp_workplace,real,H,3110.0,6220,2780.0,0.44694533762057875,False,H:expected_volume_outside_5_percent,True,1
0.5,sp_workplace,real,B,3110.0,6220,3110.0,0.5,True,,,3
0.5,snap_email_eu,real,R,16068.5,32137,16052.186802030457,0.49949238578680205,True,,,3
0.5,snap_email_eu,real,S,16068.5,32137,16059.826171875,0.4997300983873728,True,,,3
0.5,snap_email_eu,real,H,16068.5,32137,15866.0,0.4936988517907708,True,,True,1
0.5,snap_email_eu,real,B,16068.5,32137,16068.5,0.5,True,,,3
0.5,snap_collegemsg,real,R,7747.0,15494,7747.6663065414605,0.5000430041655777,True,,,3
0.5,snap_collegemsg,real,S,7747.0,15494,7756.546875,0.5006161659352008,True,,,3
0.5,snap_collegemsg,real,H,7747.0,15494,2403.0,0.15509229379114495,False,H:expected_volume_outside_5_percent,True,1
0.5,snap_collegemsg,real,B,7747.0,15494,7747.0,0.5,True,,,3
0.5,snap_mathoverflow,real,R,104338.5,208677,104333.69348984343,0.49997696674690273,True,,,3
0.5,snap_mathoverflow,real,S,104338.5,208677,104468.83984375,0.5006246009083416,True,,,3
0.5,snap_mathoverflow,real,H,104338.5,208677,104337.8185944413,0.49999673463985633,True,,False,3
0.5,snap_mathoverflow,real,B,104338.5,208677,104338.50000000003,0.5000000000000001,True,,,3
0.5,nr_digg_reply,real,R,42714.0,85428,42714.36480946648,0.5000042703734897,True,,,3
0.5,nr_digg_reply,real,S,42714.0,85428,42666.7451171875,0.49944684549781687,True,,,3
0.5,nr_digg_reply,real,H,42714.0,85428,42714.27585949404,0.5000032291461118,True,,False,3
0.5,nr_digg_reply,real,B,42714.0,85428,42714.000000000015,0.5000000000000002,True,,,3
0.5,sp_hospital__pwt,surrogate,R,1992.0,3984,1978.361081081081,0.49657657657657656,True,,,3
0.5,sp_hospital__pwt,surrogate,S,1992.0,3984,1992.9208984375,0.5002311492061998,True,,,3
0.5,sp_hospital__pwt,surrogate,H,1992.0,3984,1999.8594594594595,0.5019727558884185,True,,False,3
0.5,sp_hospital__pwt,surrogate,B,1992.0,3984,1992.0,0.5,True,,,3
0.5,sp_highschool2013__pwt,surrogate,R,8385.0,16770,8358.099285191647,0.49839590251590027,True,,,3
0.5,sp_highschool2013__pwt,surrogate,S,8385.0,16770,8383.3662109375,0.4999025766808289,True,,,3
0.5,sp_highschool2013__pwt,surrogate,H,8385.0,16770,8387.634096921258,0.5001570719690672,True,,False,3
0.5,sp_highschool2013__pwt,surrogate,B,8385.0,16770,8385.0,0.5,True,,,3
0.5,copenhagen_bluetooth__pwt,surrogate,R,123796.0,247592,123560.92398551149,0.4990505508478121,True,,,3
0.5,copenhagen_bluetooth__pwt,surrogate,S,123796.0,247592,123791.9921875,0.4999838128352289,True,,,3
0.5,copenhagen_bluetooth__pwt,surrogate,H,123796.0,247592,123987.70142124592,0.5007742633899557,True,,False,3
0.5,copenhagen_bluetooth__pwt,surrogate,B,123796.0,247592,123796.0,0.5,True,,,3
0.5,sp_workplace__pwt,surrogate,R,5132.5,10265,5160.094086021505,0.5026881720430108,True,,,3
0.5,sp_workplace__pwt,surrogate,S,5132.5,10265,5135.6513671875,0.5003070011872869,True,,,3
0.5,sp_workplace__pwt,surrogate,H,5132.5,10265,4878.0,0.47520701412566974,True,,True,1
0.5,sp_workplace__pwt,surrogate,B,5132.5,10265,5132.5,0.5,True,,,3
0.5,snap_email_eu__pwt,surrogate,R,20691.5,41383,20670.49340101523,0.49949238578680205,True,,,3
0.5,snap_email_eu__pwt,surrogate,S,20691.5,41383,20670.87109375,0.49950151254742287,True,,,3
0.5,snap_email_eu__pwt,surrogate,H,20691.5,41383,20065.0,0.48486093323345336,True,,True,1
0.5,snap_email_eu__pwt,surrogate,B,20691.5,41383,20691.5,0.5,True,,,3
0.5,snap_collegemsg__pwt,surrogate,R,12633.0,25266,12634.086543247486,0.5000430041655777,True,,,3
0.5,snap_collegemsg__pwt,surrogate,S,12633.0,25266,12590.533203125,0.49831921171238025,True,,,3
0.5,snap_collegemsg__pwt,surrogate,H,12633.0,25266,6760.0,0.26755323359455396,False,H:expected_volume_outside_5_percent,True,1
0.5,snap_collegemsg__pwt,surrogate,B,12633.0,25266,12633.0,0.5,True,,,3
0.5,snap_mathoverflow__pwt,surrogate,R,147410.0,294820,147403.2093363219,0.49997696674690284,True,,,3
0.5,snap_mathoverflow__pwt,surrogate,S,147410.0,294820,147390.279296875,0.4999331093442609,True,,,3
0.5,snap_mathoverflow__pwt,surrogate,H,147410.0,294820,147405.61250713767,0.49998511806233525,True,,False,3
0.5,snap_mathoverflow__pwt,surrogate,B,147410.0,294820,147410.0,0.5,True,,,3
0.5,nr_digg_reply__pwt,surrogate,R,42961.5,85923,42961.86692330136,0.5000042703734897,True,,,3
0.5,nr_digg_reply__pwt,surrogate,S,42961.5,85923,42879.314453125,0.49904349770288514,True,,,3
0.5,nr_digg_reply__pwt,surrogate,H,42961.5,85923,42962.5391661601,0.5000120941559315,True,,False,3
0.5,nr_digg_reply__pwt,surrogate,B,42961.5,85923,42961.500000000015,0.5000000000000002,True,,,3
0.5,dar_a0_r1,dar_a0,R,2481.5,4963,2485.7170581162322,0.5008496993987975,True,,,3
0.5,dar_a0_r1,dar_a0,S,2481.5,4963,2485.93359375,0.5008933293874672,True,,,3
0.5,dar_a0_r1,dar_a0,H,2481.5,4963,2483.807615230461,0.5004649637780498,True,,False,3
0.5,dar_a0_r1,dar_a0,B,2481.5,4963,2481.5000000000005,0.5000000000000001,True,,,3
0.5,dar_a08_r1,dar_a08,R,2491.5,4983,2495.7340521042083,0.5008496993987975,True,,,3
0.5,dar_a08_r1,dar_a08,S,2491.5,4983,2481.400390625,0.4979731869606663,True,,,3
0.5,dar_a08_r1,dar_a08,H,2491.5,4983,2494.749498997996,0.5006521169973903,True,,False,3
0.5,dar_a08_r1,dar_a08,B,2491.5,4983,2491.5,0.5,True,,,3
0.5,dar_a0_r2,dar_a0,R,2472.5,4945,2476.701763527054,0.5008496993987975,True,,,3
0.5,dar_a0_r2,dar_a0,S,2472.5,4945,2474.912109375,0.5004877875379171,True,,,3
0.5,dar_a0_r2,dar_a0,H,2472.5,4945,2474.305971943888,0.500365211717672,True,,False,3
0.5,dar_a0_r2,dar_a0,B,2472.5,4945,2472.5,0.5,True,,,3
0.5,dar_a08_r2,dar_a08,R,2449.0,4898,2449.098550514684,0.50002012056241,True,,,3
0.5,dar_a08_r2,dar_a08,S,2449.0,4898,2453.3466796875,0.5008874397075337,True,,,3
0.5,dar_a08_r2,dar_a08,H,2449.0,4898,2453.587222638047,0.5009365501506834,True,,False,3
0.5,dar_a08_r2,dar_a08,B,2449.0,4898,2449.0,0.5,True,,,3
0.5,ad_memoryless_r1,ad_memoryless,R,5517.0,11034,5526.375583166333,0.5008496993987976,True,,,3
0.5,ad_memoryless_r1,ad_memoryless,S,5517.0,11034,5518.759765625,0.5001594857372667,True,,,3
0.5,ad_memoryless_r1,ad_memoryless,H,5517.0,11034,5525.8461803607215,0.5008017201704479,True,,False,3
0.5,ad_memoryless_r1,ad_memoryless,B,5517.0,11034,5517.000000000002,0.5000000000000001,True,,,3
0.5,ad_memory_r1,ad_memory,R,2872.5,5745,2877.3815230460923,0.5008496993987976,True,,,3
0.5,ad_memory_r1,ad_memory,S,2872.5,5745,2875.0419921875,0.5004424703546563,True,,,3
0.5,ad_memory_r1,ad_memory,H,2872.5,5745,2872.356745490982,0.4999750644892919,True,,False,3
0.5,ad_memory_r1,ad_memory,B,2872.5,5745,2872.5,0.5,True,,,3
0.5,ad_memoryless_r2,ad_memoryless,R,5311.0,10622,5320.025507014028,0.5008496993987976,True,,,3
0.5,ad_memoryless_r2,ad_memoryless,S,5311.0,10622,5309.88671875,0.4998951909951045,True,,,3
0.5,ad_memoryless_r2,ad_memoryless,H,5311.0,10622,5321.1541402805615,0.5009559537074526,True,,False,3
0.5,ad_memoryless_r2,ad_memoryless,B,5311.0,10622,5311.000000000002,0.5000000000000002,True,,,3
0.5,ad_memory_r2,ad_memory,R,2772.5,5545,2777.2115831663327,0.5008496993987976,True,,,3
0.5,ad_memory_r2,ad_memory,S,2772.5,5545,2769.69921875,0.49949489968440036,True,,,3
0.5,ad_memory_r2,ad_memory,H,2772.5,5545,2778.4750941883767,0.5010775643261275,True,,False,3
0.5,ad_memory_r2,ad_memory,B,2772.5,5545,2772.5,0.5,True,,,3
